model_name,prompt,generated_answer,expected_intention,latency_ms,tokens_per_second,peak_ram_mb
gemma-2-2b-it-q4_0.gguf,Que calor! Pode refrescar o ambiente?,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1597.0582962036133,5.009209757099598,2856.890625
gemma-2-2b-it-q4_0.gguf,Desligue o aquecedor,DESLIGAR_AQUECEDOR,AJUSTAR_TEMPERATURA,1670.1877117156982,5.388615864473557,2856.890625
gemma-2-2b-it-q4_0.gguf,Aumente a velocidade do ventilador,AJUSTAR_VELOCIDADE,AJUSTAR_TEMPERATURA,1443.1841373443604,5.543298178651688,2856.890625
gemma-2-2b-it-q4_0.gguf,Ativar modo de economia do ar condicionado,MODO_ECONOMIA,AJUSTAR_TEMPERATURA,1285.2911949157715,4.6682028350728695,2856.890625
gemma-2-2b-it-q4_0.gguf,Quero o quarto em 22 graus,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1673.522710800171,4.780335485363635,2856.890625
gemma-2-2b-it-q4_0.gguf,Ajuste o ar condicionado para 23 graus,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1360.8832359313965,5.878535195949234,2856.890625
gemma-2-2b-it-q4_0.gguf,Estou com um pouco de frio,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1443.3302879333496,5.542736868256884,2856.890625
gemma-2-2b-it-q4_0.gguf,Pode deixar o ambiente mais quente?,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1441.282033920288,5.550613836654853,2856.890625
gemma-2-2b-it-q4_0.gguf,Qual a temperatura agora?,OBTER_TEMPERATURA,AJUSTAR_TEMPERATURA,1350.5375385284424,5.183121387079149,2856.890625
gemma-2-2b-it-q4_0.gguf,Diminua a ventilação,AJUSTAR_VENTILACAO,AJUSTAR_TEMPERATURA,1593.848705291748,5.646709107407145,2856.890625
gemma-2-2b-it-q4_0.gguf,Climatizador em 21C,AJUSTAR_TEMPERATURA,AJUSTAR_TEMPERATURA,1683.6042404174805,4.751710531458541,2856.890625
gemma-2-2b-it-q4_0.gguf,Pausar a música,TOCAR_MUSICA,TOCAR_MUSICA,1198.1549263000488,5.007699645761374,2856.890625
gemma-2-2b-it-q4_0.gguf,Diminua o volume,AJUSTAR_VOLUME,TOCAR_MUSICA,1277.181625366211,4.697843972097233,2856.890625
gemma-2-2b-it-q4_0.gguf,Que música está tocando?,TOCAR_MUSICA,TOCAR_MUSICA,1198.9810466766357,5.0042492470009785,2856.890625
gemma-2-2b-it-q4_0.gguf,Toque os maiores sucessos dos anos 80,TOCAR_MUSICA,TOCAR_MUSICA,1132.5337886810303,5.297855180981144,2856.890625
gemma-2-2b-it-q4_0.gguf,Coloque um podcast para tocar,TOCAR_PODCAST,TOCAR_MUSICA,1137.9435062408447,5.272669484112426,2856.890625
gemma-2-2b-it-q4_0.gguf,Volte para a música anterior,TOCAR_MUSICA,TOCAR_MUSICA,1135.6232166290283,5.283442529301519,2856.890625
gemma-2-2b-it-q4_0.gguf,Tocar rádio FM,TOCAR_RADO,TOCAR_MUSICA,1195.2471733093262,5.019882191720707,2856.890625
gemma-2-2b-it-q4_0.gguf,Toque um pouco de rock clássico,TOCAR_MUSICA,TOCAR_MUSICA,1207.2944641113281,4.969790037442533,2856.890625
gemma-2-2b-it-q4_0.gguf,Quero ouvir a última da Beyoncé,TOCAR_MUSICA,TOCAR_MUSICA,1207.6833248138428,4.968189819897417,2856.890625
gemma-2-2b-it-q4_0.gguf,Play na minha playlist de treino,TOCAR_MUSICA,TOCAR_MUSICA,1136.9247436523438,5.277394157791959,2856.890625
gemma-2-2b-it-q4_0.gguf,Coloca uma música ambiente,TOCAR_MUSICA,TOCAR_MUSICA,1276.9806385040283,4.698583376353261,2856.890625
gemma-2-2b-it-q4_0.gguf,Próxima faixa,TOCAR_MUSICA,TOCAR_MUSICA,1123.8746643066406,5.338673599961985,2856.890625
gemma-2-2b-it-q4_0.gguf,Aumenta o som,TOCAR_MUSICA,TOCAR_MUSICA,1199.7368335723877,5.001096767308663,2856.890625
gemma-2-2b-it-q4_0.gguf,Qual é o horário?,OBTER_HORA,OBTER_HORA,1200.052261352539,4.999782253847511,2856.890625
gemma-2-2b-it-q4_0.gguf,Me atualize sobre as horas,OBTER_HORA,OBTER_HORA,1136.4665031433105,5.2795220830572855,2856.890625
gemma-2-2b-it-q4_0.gguf,Quanto tempo falta para a meia-noite?,OBTER_HORA,OBTER_HORA,1363.0025386810303,4.402046092890014,2856.890625
gemma-2-2b-it-q4_0.gguf,Poderia informar o horário exato?,OBTER_HORA,OBTER_HORA,1206.8877220153809,4.97146494288682,2856.890625
gemma-2-2b-it-q4_0.gguf,Que horas marca o relógio?,OBTER_HORA,OBTER_HORA,1274.1758823394775,4.7089260463662,2856.890625
gemma-2-2b-it-q4_0.gguf,"Horário local, por favor",OBTER_HORA_LOCAL,OBTER_HORA,1578.7672996520996,5.067244553242834,2856.890625
gemma-2-2b-it-q4_0.gguf,Que horas são agora?,OBTER_HORA,OBTER_HORA,1201.4217376708984,4.994083103267073,2856.890625
gemma-2-2b-it-q4_0.gguf,"Pode me dizer o horário, por favor?",OBTER_HORA,OBTER_HORA,1285.7065200805664,4.666694853211152,2856.890625
gemma-2-2b-it-q4_0.gguf,Me fale as horas,OBTER_HORA,OBTER_HORA,1195.188283920288,5.020129531658097,2856.890625
gemma-2-2b-it-q4_0.gguf,Consulta a hora,OBTER_HORA,OBTER_HORA,1119.5387840270996,5.359349837276172,2856.890625
gemma-2-2b-it-q4_0.gguf,Horário,OBTER_HORA,OBTER_HORA,1187.340259552002,5.053311341656918,2856.890625
gemma-2-2b-it-q4_0.gguf,O relógio está certo?,VER_RELOGIO,OBTER_HORA,1208.4429264068604,4.965066921149664,2856.890625
gemma-2-2b-it-q4_0.gguf,Defina um alarme para as 7 da manhã,DEFINIR_ALARME,NAO_RECONHECIDO,1216.0663604736328,5.7562648121222955,2856.890625
gemma-2-2b-it-q4_0.gguf,Adicione leite à minha lista de compras,ADICIONAR_ITEMA,NAO_RECONHECIDO,1437.4380111694336,4.869775215075272,2856.890625
gemma-2-2b-it-q4_0.gguf,Ligue a cafeteira,LIGAR_CAFETERA,NAO_RECONHECIDO,1431.5311908721924,4.889869005044238,2856.890625
gemma-2-2b-it-q4_0.gguf,Qual o resultado do jogo de ontem?,OBTER_RESULTADO_JOGO,NAO_RECONHECIDO,1670.0184345245361,5.389162067880018,2856.890625
gemma-2-2b-it-q4_0.gguf,Feche as persianas da sala,AJUSTAR_ILUMINAÇÃO,NAO_RECONHECIDO,1671.3314056396484,5.384928428695169,2856.890625
gemma-2-2b-it-q4_0.gguf,Me lembre de ligar para minha mãe em 10 minutos,REMINDER,NAO_RECONHECIDO,829.5063972473145,3.6166086361182823,2856.890625
gemma-2-2b-it-q4_0.gguf,Aspire a sala de estar,LIGAR_LUZ,NAO_RECONHECIDO,1133.683204650879,5.292483804457276,2856.890625
gemma-2-2b-it-q4_0.gguf,Quem descobriu o Brasil?,NAO_RECONHECIDO,NAO_RECONHECIDO,1739.8567199707031,5.172839749787872,2856.890625
gemma-2-2b-it-q4_0.gguf,Qual a previsão do tempo para amanhã?,NAO_RECONHECIDO,NAO_RECONHECIDO,1518.9929008483887,5.2666473921845425,2856.890625
gemma-2-2b-it-q4_0.gguf,Ligue a televisão no canal de notícias,LIGAR_TELEVISAO,NAO_RECONHECIDO,1451.7059326171875,4.821913200685313,2856.890625
gemma-2-2b-it-q4_0.gguf,Me conte uma piada,NAO_RECONHECIDO,NAO_RECONHECIDO,1599.5762348175049,5.001324617024407,2856.890625
gemma-2-2b-it-q4_0.gguf,Onde fica a padaria mais próxima?,OBTER_LOCAL,NAO_RECONHECIDO,1061.6660118103027,4.709579043106255,2856.890625
gemma-2-2b-it-q4_0.gguf,O céu é azul?,NAO_RECONHECIDO,NAO_RECONHECIDO,1676.4295101165771,5.368552596866509,2856.890625
gemma-2-2b-it-q4_0.gguf,Abrir as cortinas,ABRIR_CURTAIN,NAO_RECONHECIDO,1126.1122226715088,5.328065781726465,2856.890625
